0.289000	0.000801	0.008266	0.056807	1.037999	1.038800
0.290000	0.000810	0.008323	0.056999	1.038190	1.039000
0.291000	0.000818	0.008380	0.057190	1.038382	1.039200
0.292000	0.000826	0.008437	0.057382	1.038574	1.039400
0.293000	0.000835	0.008495	0.057574	1.038765	1.039600
0.294000	0.000843	0.008553	0.057765	1.038957	1.039800
0.295000	0.000852	0.008610	0.057957	1.039148	1.040000
0.296000	0.000861	0.008669	0.058148	1.039339	1.040200
0.297000	0.000869	0.008727	0.058339	1.039531	1.040400
0.298000	0.000878	0.008786	0.058531	1.039722	1.040600
0.299000	0.000887	0.008844	0.058722	1.039913	1.040800
0.300000	0.000896	0.008903	0.058913	1.040104	1.041000
0.301000	0.000905	0.008962	0.059104	1.040295	1.041200
0.302000	0.000914	0.009022	0.059295	1.040486	1.041400
0.303000	0.000923	0.009081	0.059486	1.040677	1.041600
0.304000	0.000932	0.009141	0.059677	1.040868	1.041800
0.305000	0.000941	0.009201	0.059868	1.041059	1.042000
0.306000	0.000951	0.009261	0.060059	1.041249	1.042200
0.307000	0.000960	0.009321	0.060249	1.041440	1.042400
0.308000	0.000969	0.009381	0.060440	1.041631	1.042600
0.309000	0.000979	0.009442	0.060631	1.041821	1.042800
0.310000	0.000988	0.009503	0.060821	1.042012	1.043000
0.311000	0.000998	0.009564	0.061012	1.042202	1.043200
0.312000	0.001007	0.009625	0.061202	1.042393	1.043400
0.313000	0.001017	0.009686	0.061393	1.042583	1.043600
0.314000	0.001027	0.009748	0.061583	1.042773	1.043800
0.315000	0.001037	0.009810	0.061773	1.042963	1.044000
0.316000	0.001047	0.009872	0.061963	1.043153	1.044200
0.317000	0.001057	0.009934	0.062153	1.043343	1.044400
0.318000	0.001066	0.009996	0.062343	1.043534	1.044600
0.319000	0.001077	0.010059	0.062534	1.043723	1.044800
0.320000	0.001087	0.010121	0.062723	1.043913	1.045000
0.321000	0.001097	0.010184	0.062913	1.044103	1.045200
0.322000	0.001107	0.010247	0.063103	1.044293	1.045400
0.323000	0.001117	0.010311	0.063293	1.044483	1.045600
0.324000	0.001128	0.010374	0.063483	1.044672	1.045800
0.325000	0.001138	0.010438	0.063672	1.044862	1.046000
0.326000	0.001149	0.010502	0.063862	1.045051	1.046200
0.327000	0.001159	0.010566	0.064051	1.045241	1.046400
0.328000	0.001170	0.010630	0.064241	1.045430	1.046600
0.329000	0.001181	0.010695	0.064430	1.045619	1.046800
0.330000	0.001191	0.010759	0.064619	1.045809	1.047000
0.331000	0.001202	0.010824	0.064809	1.045998	1.047200
0.332000	0.001213	0.010889	0.064998	1.046187	1.047400
0.333000	0.001224	0.010954	0.065187	1.046376	1.047600
0.334000	0.001235	0.011019	0.065376	1.046565	1.047800
0.335000	0.001246	0.011085	0.065565	1.046754	1.048000
0.336000	0.001257	0.011151	0.065754	1.046943	1.048200
0.337000	0.001269	0.011217	0.065943	1.047131	1.048400
0.338000	0.001280	0.011283	0.066131	1.047320	1.048600
0.339000	0.001291	0.011349	0.066320	1.047509	1.048800
0.340000	0.001303	0.011416	0.066509	1.047697	1.049000
0.341000	0.001314	0.011482	0.066697	1.047886	1.049200
0.342000	0.001326	0.011549	0.066886	1.048074	1.049400
0.343000	0.001337	0.011616	0.067074	1.048263	1.049600
0.344000	0.001349	0.011684	0.067263	1.048451	1.049800
0.345000	0.001361	0.011751	0.067451	1.048639	1.050000
0.346000	0.001372	0.011819	0.067639	1.048828	1.050200
0.347000	0.001384	0.011887	0.067828	1.049016	1.050400
0.348000	0.001396	0.011955	0.068016	1.049204	1.050600
0.349000	0.001408	0.012023	0.068204	1.049392	1.050800
0.350000	0.001420	0.012091	0.068392	1.049580	1.051000
0.351000	0.001433	0.012160	0.068580	1.049767	1.051200
0.352000	0.001445	0.012229	0.068767	1.049955	1.051400
0.353000	0.001457	0.012297	0.068955	1.050143	1.051600
0.354000	0.001469	0.012367	0.069143	1.050331	1.051800
0.355000	0.001482	0.012436	0.069331	1.050518	1.052000
0.356000	0.001494	0.012505	0.069518	1.050706	1.052200
0.357000	0.001507	0.012575	0.069706	1.050893	1.052400
0.358000	0.001520	0.012645	0.069893	1.051080	1.052600
0.359000	0.001532	0.012715	0.070080	1.051268	1.052800
0.360000	0.001545	0.012785	0.070268	1.051455	1.053000
0.361000	0.001558	0.012856	0.070455	1.051642	1.053200
0.362000	0.001571	0.012927	0.070642	1.051829	1.053400
0.363000	0.001584	0.012997	0.070829	1.052016	1.053600
0.364000	0.001597	0.013068	0.071016	1.052203	1.053800
0.365000	0.001610	0.013140	0.071203	1.052390	1.054000
0.366000	0.001623	0.013211	0.071390	1.052577	1.054200
0.367000	0.001637	0.013283	0.071577	1.052763	1.054400
0.368000	0.001650	0.013354	0.071763	1.052950	1.054600
0.369000	0.001663	0.013426	0.071950	1.053137	1.054800
0.370000	0.001677	0.013498	0.072137	1.053323	1.055000
0.371000	0.001690	0.013571	0.072323	1.053510	1.055200
0.372000	0.001704	0.013643	0.072510	1.053696	1.055400
0.373000	0.001718	0.013716	0.072696	1.053882	1.055600
0.374000	0.001732	0.013789	0.072882	1.054068	1.055800
0.375000	0.001745	0.013862	0.073068	1.054255	1.056000
0.376000	0.001759	0.013935	0.073255	1.054441	1.056200
0.377000	0.001773	0.014009	0.073441	1.054627	1.056400
0.378000	0.001788	0.014082	0.073627	1.054812	1.056600
0.379000	0.001802	0.014156	0.073812	1.054998	1.056800
0.380000	0.001816	0.014230	0.073998	1.055184	1.057000
0.381000	0.001830	0.014304	0.074184	1.055370	1.057200
0.382000	0.001845	0.014379	0.074370	1.055555	1.057400
0.383000	0.001859	0.014453	0.074555	1.055741	1.057600
0.384000	0.001874	0.014528	0.074741	1.055926	1.057800
0.385000	0.001888	0.014603	0.074926	1.056112	1.058000
0.386000	0.001903	0.014678	0.075112	1.056297	1.058200
0.387000	0.001918	0.014753	0.075297	1.056482	1.058400
0.388000	0.001932	0.014829	0.075482	1.056668	1.058600
0.389000	0.001947	0.014904	0.075668	1.056853	1.058800
0.390000	0.001962	0.014980	0.075853	1.057038	1.059000
0.391000	0.001977	0.015056	0.076038	1.057223	1.059200
0.392000	0.001992	0.015132	0.076223	1.057408	1.059400
0.393000	0.002008	0.015209	0.076408	1.057592	1.059600
0.394000	0.002023	0.015285	0.076592	1.057777	1.059800
0.395000	0.002038	0.015362	0.076777	1.057962	1.060000
0.396000	0.002054	0.015439	0.076962	1.058146	1.060200
0.397000	0.002069	0.015516	0.077146	1.058331	1.060400
0.398000	0.002085	0.015594	0.077331	1.058515	1.060600
0.399000	0.002101	0.015671	0.077515	1.058699	1.060800
0.400000	0.002116	0.015749	0.077699	1.058884	1.061000
0.401000	0.002132	0.015827	0.077884	1.059068	1.061200
0.402000	0.002148	0.015905	0.078068	1.059252	1.061400
0.403000	0.002164	0.015983	0.078252	1.059436	1.061600
0.404000	0.002180	0.016062	0.078436	1.059620	1.061800
0.405000	0.002196	0.016140	0.078620	1.059804	1.062000
0.406000	0.002212	0.016219	0.078804	1.059988	1.062200
0.407000	0.002229	0.016298	0.078988	1.060171	1.062400
0.408000	0.002245	0.016377	0.079171	1.060355	1.062600
0.409000	0.002262	0.016456	0.079355	1.060538	1.062800
0.410000	0.002278	0.016536	0.079538	1.060722	1.063000
0.411000	0.002295	0.016616	0.079722	1.060905	1.063200
0.412000	0.002311	0.016696	0.079905	1.061089	1.063400
0.413000	0.002328	0.016776	0.080089	1.061272	1.063600
0.414000	0.002345	0.016856	0.080272	1.061455	1.063800
0.415000	0.002362	0.016936	0.080455	1.061638	1.064000
0.416000	0.002379	0.017017	0.080638	1.061821	1.064200
0.417000	0.002396	0.017098	0.080821	1.062004	1.064400
0.418000	0.002413	0.017179	0.081004	1.062187	1.064600
0.419000	0.002431	0.017260	0.081187	1.062369	1.064800
0.420000	0.002448	0.017341	0.081369	1.062552	1.065000
0.421000	0.002465	0.017423	0.081552	1.062735	1.065200
0.422000	0.002483	0.017505	0.081735	1.062917	1.065400
0.423000	0.002500	0.017587	0.081917	1.063100	1.065600
